,Name,Team,Categories,Speaker Scores
68,Nitin Saidha,Eagle Fang Debate,,"['76.00', '77.00', '78.00', '78.00', '76.00', '77.00']"
69,Kartavya Asthana,Propagandu,,"['75.00', '77.00', '78.00', '77.00', '78.00', '77.00']"
70,Anish Harsha,PES Dishonest Intellectuals,,"['77.00', '77.00', '78.00', '76.00', '76.00', '78.00']"
71,Nandita Mantha,SLSP We Reject D,,"['78.00', '78.00', '75.67', '76.00', '77.00', '77.33']"
72,Aniket Agarwal,BITS Goa A,,"['77.50', '77.00', '78.00', '77.00', '77.00', '75.00']"
73,Anirudh Srivastava,BITS Goa A,,"['77.00', '78.00', '77.00', '77.00', '76.00', '76.50']"
74,Suhas Athreya,Propagandu,,"['74.50', '77.00', '77.00', '78.00', '77.00', '78.00']"
75,Saakhi Mishra,SLSP Ophelia,,"['76.00', '81.00', '77.00', '74.00', '76.50', '77.00']"
76,Tarushi Sharma,RMLNLU Pareshan Kisaan,,"['76.50', '75.00', '77.50', '77.33', '78.00', '—']"
77,Lubaba Mehzabeen,DU GOD,,"['76.00', '76.00', '76.50', '76.67', '78.00', '78.00']"
78,Lakshman Sivakumar Vijay,Propagandu,,"['75.00', '78.00', '76.00', '77.00', '78.00', '77.00']"
79,Justin Guda,UPD Never Wrong to be Right,,"['76.00', '77.00', '79.00', '76.00', '76.00', '76.67']"
80,Samarth Srinivas,JGU A,,"['78.00', '77.50', '76.00', '77.00', '75.50', '76.67']"
81,Redacted,—,,"['77.50', '77.00', '77.00', '76.00', '76.33', '—']"
82,Adhipatya Singh,RMLNLU Pareshan Kisaan,,"['77.00', '74.00', '77.50', '77.00', '76.00', '79.00']"
83,France Bartolome,UPD Never Wrong to be Right,,"['77.00', '77.00', '77.00', '77.00', '76.50', '76.00']"
84,Surabhi Hemant Chavan,Eagle Fang Debate,,"['76.00', '77.00', '77.00', '78.00', '75.00', '77.50']"
85,Abid Bin Ahmad,WDSC B WSDC Bangladesh B,,"['75.50', '76.00', '76.33', '78.00', '77.00', '77.50']"
86,Manasija Das,"Oh Joe, we did it",,"['77.00', '78.00', '76.00', '74.00', '76.50', '78.50']"
87,Devesh Gaur,Debeat It,,"['77.00', '77.00', '77.00', '77.00', '76.33', '75.50']"
88,Aman Singh,Venky Opinionaters,,"['77.00', '77.00', '76.00', '77.00', '77.00', '75.67']"
89,Sami Mohammed,DU GOD,,"['77.00', '76.33', '76.00', '76.00', '77.33', '77.00']"
90,Leen Ahmed,Taylors A,,"['77.00', '78.00', '74.00', '76.33', '75.50', '78.50']"
91,Adhara Ayndrila,WDSC B WSDC Bangladesh B,,"['75.00', '76.00', '76.67', '—', '77.50', '77.50']"
92,Wan Izlyn Sofea,Taylors A,,"['77.50', '77.50', '75.00', '76.67', '74.50', '78.00']"
93,Kamya Vishwanath,JGU A,,"['77.00', '78.00', '74.67', '77.00', '75.50', '77.00']"
94,Yashaswini Hareesh,SLSP Ophelia,,"['76.00', '77.00', '78.00', '75.00', '76.50', '76.50']"
